ix_id,name,long_name,City,Country,Continent,net,fac,Cloudflare,Meta,Akamai,Microsoft,Netskope,Hurricane,Amazon,Fastly,Google,ACE CDN,TOTAL
3540,OPTIX,Open Peering & Transit Internet Exchange,Fremont,US,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,JumboIX Cyprus,Jumbo Internet Exchange powered by IPTP Networks,Limassol,CY,Middle East,4,1,0,0,0,0,0,0,0,0,0,0,0
3543,IXPSU Hangzhou,Internet Exchange Point SU Hangzhou by HUIZE LTD,Hangzhou,CN,Asia Pacific,5,0,0,0,0,0,0,0,0,0,0,0,0
3557,PIT - Peru - Trujillo,PIT Trujillo,Trujillo,PE,South America,6,0,0,0,0,0,0,0,0,0,0,0,0
3558,GetaFIX Cebu,GetaFIX Cebu - Philippines,Cebu,PH,Asia Pacific,9,2,0,0,0,0,0,0,0,0,0,0,0
3561,Douala-IX,Douala-IX,Douala,CM,Africa,8,1,0,0,0,0,0,0,0,0,0,0,0
3570,Free-IX Switzerland,,"Geneva, Zurich, Lugano",CH,Europe,20,3,0,0,0,0,0,0,0,0,0,0,0
3572,SaarCix,,Saarbrücken,DE,Europe,1,1,0,0,0,0,0,0,0,0,0,0,0
3574,Baoshuo Internet Exchange,Baoshuo Education and Research Internet Exchange,/,CN,Asia Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0
3582,IIX-Sumut,,Medan,ID,Asia Pacific,7,1,0,0,0,0,0,0,0,0,0,0,0
3589,GIX Cebu,Globe Internet Exchange Cebu,Cebu,PH,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,ZXIX Wuhan (L),ZX Internet Exchange Wuhan (L),Wuhan,CN,Asia Pacific,3,0,0,0,0,0,0,0,0,0,0,0,0
3612,IX-LGS,,Lages,BR,South America,1,0,0,0,0,0,0,0,0,0,0,0,0
3616,IX.br (PTT.br) Boa Vista,IX.br (PTT.br) Boa Vista,Boa Vista/RR,BR,South America,11,1,0,0,0,0,0,0,0,0,0,0,0
3626,IXSal,IXSal (Punto de Intercambio de Tráfico de Internet de El Salvador),San Salvador,SV,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,GOMIX,Goma Internet eXchange,Goma,CD,Africa,11,0,0,0,0,0,0,0,0,0,0,0,0
3646,IFXVE - Lebrun,,Petare,VE,South America,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,NNIX,,Hangzhou,CN,Asia Pacific,10,0,0,0,0,0,0,0,0,0,0,0,0
3655,VOLGA-IX,,Yaroslavl,RU,Europe,2,0,0,0,0,0,0,0,0,0,0,0,0
3671,NCIX - neuCentrIX,neuCentrIX Internet Exchange,Jakarta,ID,Asia Pacific,66,13,0,0,0,0,0,0,0,0,0,0,0
3674,IXP.ge,,Tbilisi,GE,Europe,14,2,0,0,0,0,0,0,0,0,0,0,0
3680,IX.br (PTT.br) Palmas,IX.br (PTT.br) Palmas,Palmas/TO,BR,South America,23,2,0,0,0,0,0,0,0,0,0,0,0
3682,SURAJ IX,Suraj Peering Exchange,Ghaziabad,IN,Asia Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0
3685,FREMIX,Fremont Metro Internet Exchange,Fremont,US,North America,111,1,0,0,0,0,0,0,0,0,0,0,0
3709,PoIX,"PoIX, Neutral IX",Presov,SK,Europe,5,0,0,0,0,0,0,0,0,0,0,0,0
3720,CAN'L IX,CAN'L IXP Services,NOUMEA,NC,Asia Pacific,5,1,0,0,0,0,0,0,0,0,0,0,0
3730,MIX Bologna,Milan Internet Exchange,Bologna,IT,Europe,20,1,0,0,0,0,0,0,0,0,0,0,0
3732,RapidIX LON1,Rapid Internet Exchange,London,GB,Europe,7,1,0,0,0,0,0,0,0,0,0,0,0
3733,"CNIX (Qianhai, Shenzhen)","China Internet Exchange (Qianhai, Shenzhen)",Shenzhen,CN,Asia Pacific,10,2,0,0,0,0,0,0,0,0,0,0,0
3734,Asteroid Nairobi,,Nairobi,KE,Africa,5,0,0,0,0,0,0,0,0,0,0,0,0
3743,PKIX Lahore,Pakistan Internet Exchange Lahore,Lahore,PK,Asia Pacific,0,1,0,0,0,0,0,0,0,0,0,0,0
3750,GLV-IX,Government of Latvia Internet Exchange,Riga,LV,Europe,7,6,0,0,0,0,0,0,0,0,0,0,0
3751,IIX Estonia,,Tallinn,EE,Europe,4,3,0,0,0,0,0,0,0,0,0,0,0
3756,FogIXP,Fog Internet Exchange Point,Avers,CH,Europe,430,10,0,0,0,0,0,0,0,0,0,0,0
3761,Ninja-IX Norfolk,Ninja-IX Norfolk,Norfolk,US,North America,3,1,0,0,0,0,0,0,0,0,0,0,0
3769,Skywolf IX US,Skywolf Internet Exchange United States,Fremont,US,North America,3,0,0,0,0,0,0,0,0,0,0,0,0
3777,RV-IX,,Rivne,UA,Europe,6,1,0,0,0,0,0,0,0,0,0,0,0
3786,DartPoints Bridge IX Dublin,,Dublin,US,North America,2,0,0,0,0,0,0,0,0,0,0,0,0
3787,"DartPoints Bridge IX Baton Rouge, LA","DartPoints Bridge IX Baton Rouge, LA",Baton Rouge,US,North America,2,1,0,0,0,0,0,0,0,0,0,0,0
3791,Filanco-IX,,Kiev,UA,Europe,2,2,0,0,0,0,0,0,0,0,0,0,0
3792,Poema IX,,Taipei City,TW,Asia Pacific,60,0,0,0,0,0,0,0,0,0,0,0,0
3794,PNG Neutral IX Hagen,,Mt Hagen,PG,Asia Pacific,2,0,0,0,0,0,0,0,0,0,0,0,0
3814,Equinix Montreal,Equinix Internet Exchange Montreal,Montreal,CA,North America,4,1,0,0,0,0,0,0,0,0,0,0,0
3816,BGP.Exchange - Melbourne,BGP.Exchange - Melbourne,Melbourne,AU,Australia,15,0,0,0,0,0,0,0,0,0,0,0,0
3817,BGP.Exchange - Adelaide,BGP.Exchange - Adelaide,Adelaide,AU,Australia,9,1,0,0,0,0,0,0,0,0,0,0,0
3818,BGP.Exchange - Los Angeles,BGP.Exchange - Los Angeles,Los Angeles,US,North America,40,0,0,0,0,0,0,0,0,0,0,0,0
3820,BGP.Exchange - Singapore,BGP.Exchange - Singapore,Singapore,SG,Asia Pacific,71,0,0,0,0,0,0,0,0,0,0,0,0
3821,BGP.Exchange - London,BGP.Exchange - London,London,GB,Europe,128,0,0,0,0,0,0,0,0,0,0,0,0
3822,BGP.Exchange - Amsterdam,BGP.Exchange - Amsterdam,Amsterdam,NL,Europe,192,3,0,0,0,0,0,0,0,0,0,0,0
3823,BGP.Exchange - Sydney,BGP.Exchange - Sydney,Sydney,AU,Australia,19,0,0,0,0,0,0,0,0,0,0,0,0
3824,BGP.Exchange - Rome,BGP.Exchange - Rome,Rome,IT,Europe,33,0,0,0,0,0,0,0,0,0,0,0,0
3825,BGP.Exchange - Hong Kong,BGP.Exchange - Hong Kong,Hong Kong,HK,Asia Pacific,65,1,0,0,0,0,0,0,0,0,0,0,0
3826,BGP.Exchange - Moscow,BGP.Exchange - Moscow,Moscow,RU,Europe,13,0,0,0,0,0,0,0,0,0,0,0,0
3827,BGP.Exchange - Auckland,BGP.Exchange - Auckland,Auckland,NZ,Asia Pacific,11,0,0,0,0,0,0,0,0,0,0,0,0
3828,BGP.Exchange - Fremont,BGP.Exchange - Fremont,Fremont,US,North America,54,0,0,0,0,0,0,0,0,0,0,0,0
3829,BGP.Exchange - Frankfurt,BGP.Exchange - Frankfurt,Frankfurt,DE,Europe,231,0,0,0,0,0,0,0,0,0,0,0,0
3830,BGP.Exchange - Zurich,BGP.Exchange - Zurich,Zurich,CH,Europe,99,0,0,0,0,0,0,0,0,0,0,0,0
3832,BGP.Exchange - Barcelona,BGP.Exchange - Barcelona,Barcelona,ES,Europe,55,1,0,0,0,0,0,0,0,0,0,0,0
3835,BGP.Exchange - Kansas,BGP.Exchange - Kansas,Kansas,US,North America,53,0,0,0,0,0,0,0,0,0,0,0,0
3840,BGP.Exchange - Tel-Aviv,BGP.Exchange - Tel-Aviv,Tel-Aviv,IL,Europe,7,0,0,0,0,0,0,0,0,0,0,0,0
3842,BGP.Exchange - Valdivia,BGP.Exchange - Valdivia,Valdivia,CL,South America,6,0,0,0,0,0,0,0,0,0,0,0,0
3843,BGP.Exchange - Johannesburg,BGP.Exchange - Johannesburg,Johannesburg,ZA,Africa,18,0,0,0,0,0,0,0,0,0,0,0,0
3844,BGP.Exchange - Dusseldorf,BGP.Exchange - Dusseldorf,Dusseldorf,DE,Europe,144,0,0,0,0,0,0,0,0,0,0,0,0
3849,BGP.Exchange - Brisbane,BGP.Exchange - Brisbane,Brisbane,AU,Australia,8,0,0,0,0,0,0,0,0,0,0,0,0
3850,BGP.Exchange - Perth,BGP.Exchange - Perth,Perth,AU,Australia,9,0,0,0,0,0,0,0,0,0,0,0,0
3853,SUR-IX,Suriname Internet Exchange,Paramaribo,SR,South America,8,0,0,0,0,0,0,0,0,0,0,0,0
3855,SKNIX,St.Kitts & Nevis Internet Exchange,Basseterre,KN,North America,12,0,0,0,0,0,0,0,0,0,0,0,0
3868,Giganet IXN Zaporizhia,Ukrainian Backbone Networks,Zaporizhia,UA,Europe,5,1,0,0,0,0,0,0,0,0,0,0,0
3871,Giganet IXN Lviv,Ukrainian Backbone Networks,Lviv,UA,Europe,13,1,0,0,0,0,0,0,0,0,0,0,0
3872,SBH-IX,,Saint-Barthélemy,BL,North America,11,1,0,0,0,0,0,0,0,0,0,0,0
3877,SBIX London,Securebit Internet Exchange London,London,GB,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
3884,NAPAfrica MAPS Cape Town,,Cape Town,ZA,Africa,5,0,0,0,0,0,0,0,0,0,0,0,0
3890,PTT São João M.,,São João de Meriti,BR,South America,7,3,0,0,0,0,0,0,0,0,0,0,0
3891,IXRR Internet Exchange Amazonas,IXRR Internet Exchange Amazonas,Manaus,BR,North America,5,0,0,0,0,0,0,0,0,0,0,0,0
3893,DANIX,Dominica National Internet Exchange,Roseau,DM,North America,3,0,0,0,0,0,0,0,0,0,0,0,0
3898,Ninja-IX Bahamas,,Nassau,BS,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,ISPAB-NIX,Bangladesh Internet Service Provider Internet Exchange Trust,Dhaka,BD,Asia Pacific,121,0,0,0,0,0,0,0,0,0,0,0,0
3910,BGP.Exchange - Seoul,BGP.Exchange - Seoul,Seoul,KR,Asia Pacific,8,0,0,0,0,0,0,0,0,0,0,0,0
3911,BGP.Exchange - Tokyo,BGP.Exchange - Tokyo,Tokyo,JP,Asia Pacific,54,0,0,0,0,0,0,0,0,0,0,0,0
3913,BGP.Exchange - Paris,BGP.Exchange - Paris,Paris,FR,Europe,61,0,0,0,0,0,0,0,0,0,0,0,0
3915,BGP.Exchange - Sao Paulo,BGP.Exchange - Sao Paulo,Sao Paulo,BR,South America,23,0,0,0,0,0,0,0,0,0,0,0,0
3922,BGP.Exchange - Chicago,BGP.Exchange - Chicago,Chicago,US,North America,16,0,0,0,0,0,0,0,0,0,0,0,0
3923,BGP.Exchange - Miami,BGP.Exchange - Miami,Miami,US,North America,40,0,0,0,0,0,0,0,0,0,0,0,0
3925,BGP.Exchange - Kyiv,BGP.Exchange - Kyiv,Kyiv,UA,Europe,12,0,0,0,0,0,0,0,0,0,0,0,0
3928,BGP.Exchange - Bangkok,BGP.Exchange - Bangkok,Bangkok,TH,Asia Pacific,5,0,0,0,0,0,0,0,0,0,0,0,0
3930,BGP.Exchange - Bogata,BGP.Exchange - Bogata,Bogata,CO,South America,19,0,0,0,0,0,0,0,0,0,0,0,0
3931,BGP.Exchange - Buenos Aires,BGP.Exchange - Buenos Aires,Buenos Aires,AR,South America,11,0,0,0,0,0,0,0,0,0,0,0,0
3932,BGP.Exchange - Fortaleza,BGP.Exchange - Fortaleza,Fortaleza,BR,South America,14,0,0,0,0,0,0,0,0,0,0,0,0
3933,BGP.Exchange - Rio de Janeiro,BGP.Exchange - Rio de Janeiro,Rio de Janeiro,BR,South America,18,0,0,0,0,0,0,0,0,0,0,0,0
3934,BGP.Exchange - Lima,BGP.Exchange - Lima,Lima,PE,South America,8,0,0,0,0,0,0,0,0,0,0,0,0
3935,BGP.Exchange - Mexico City,BGP.Exchange - Mexico City,Mexico City,MX,South America,11,0,0,0,0,0,0,0,0,0,0,0,0
3936,BGP.Exchange - Panama City,,Panama City,PA,South America,7,0,0,0,0,0,0,0,0,0,0,0,0
3937,BGP.Exchange - Santiago,BGP.Exchange - Santiago,Santiago,CL,South America,12,0,0,0,0,0,0,0,0,0,0,0,0
3938,BGP.Exchange - Quito,BGP.Exchange - Quito,Quito,EC,South America,7,0,0,0,0,0,0,0,0,0,0,0,0
3941,Banyumas Internet Exchange,Banyumas Internet Exchange,"Banyumas, Jawa Tengah, Indonesia",ID,Asia Pacific,2,1,0,0,0,0,0,0,0,0,0,0,0
3946,TheSCAX,The South Coast Access Exchange,Brookings,US,North America,2,1,0,0,0,0,0,0,0,0,0,0,0
3952,Matrix Internet Exchange (MIX),Matrix Internet Exchange (MIX),Jakarta,ID,Asia Pacific,2,1,0,0,0,0,0,0,0,0,0,0,0
3968,Grunn-IX,,Groningen,NL,Europe,1,3,0,0,0,0,0,0,0,0,0,0,0
3970,Super Internet eXchange (SIX),Super Internet eXchange,Bogor,ID,Asia Pacific,4,3,0,0,0,0,0,0,0,0,0,0,0
3973,Ninja-IX Bay Area,,Northern California,US,North America,4,2,0,0,0,0,0,0,0,0,0,0,0
3974,Ninja-IX Auburn,,Auburn,US,North America,6,1,0,0,0,0,0,0,0,0,0,0,0
3986,IXP-PR,,Carolina,PR,North America,1,0,0,0,0,0,0,0,0,0,0,0,0
3987,MVIXP,Maldives Internet Exchange,Male',MV,Asia Pacific,8,1,0,0,0,0,0,0,0,0,0,0,0
3991,Port IX,Port pOrt poRt porT INTERNET EXCHANGE,"Fremont, CA",US,North America,2,1,0,0,0,0,0,0,0,0,0,0,0
3997,PIT - Peru - Chiclayo,,Chiclayo,PE,South America,13,0,0,0,0,0,0,0,0,0,0,0,0
3998,PIT - Peru - Cuzco,,Cuzco,PE,South America,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,Mario IX,,Elche,ES,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,DE-CIX Leipzig,,Leipzig,DE,Europe,16,2,0,0,0,0,0,0,0,0,0,0,0
4005,France-IX Lille,,Lille,FR,Europe,20,1,0,0,0,0,0,0,0,0,0,0,0
4008,SMART-IX,Saint-Martin Internet Exchange,Marigot,MF,North America,4,0,0,0,0,0,0,0,0,0,0,0,0
4011,CENTRO-IX,Centro Internet Exchange,Pekanbaru - Jakarta,ID,Asia Pacific,35,5,0,0,0,0,0,0,0,0,0,0,0
4012,Pejuang IX,Pejuang Internet Xchange,Jakarta,ID,Asia Pacific,0,2,0,0,0,0,0,0,0,0,0,0,0
4015,IIX-Banten,,Serang,ID,Asia Pacific,9,1,0,0,0,0,0,0,0,0,0,0,0
4027,IIX-Rimba-1,IIX Riau-Sumbar-1 APJII,Pekanbaru,ID,Asia Pacific,16,1,0,0,0,0,0,0,0,0,0,0,0
4028,IIX-Sulampua,,Makassar,ID,Asia Pacific,2,1,0,0,0,0,0,0,0,0,0,0,0
4029,IIX-Sumsel,IIX Sumatra Selatan (Sultan-IX),Palembang,ID,Asia Pacific,7,1,0,0,0,0,0,0,0,0,0,0,0
4030,IIX-Jambi,Jambi Internet eXchange,Jambi,ID,Asia Pacific,0,1,0,0,0,0,0,0,0,0,0,0,0
4034,SeptemberIX,,Amsterdam,NL,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,Electron IX,,Frankfurt,DE,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,CV-IXP,Associação Cabo Verde Internet Exchange Point,Praia,CV,Africa,5,0,0,0,0,0,0,0,0,0,0,0,0
4040,Edge IX Birmingham,,Birmingham,GB,Europe,0,1,0,0,0,0,0,0,0,0,0,0,0
4041,DE-CIX Oslo,DE-CIX Oslo,Oslo,NO,Europe,9,1,0,0,0,0,0,0,0,0,0,0,0
4042,DE-CIX Kristiansand,,Kristiansand,NO,Europe,7,1,0,0,0,0,0,0,0,0,0,0,0
4043,DE-CIX Copenhagen,DE-CIX Copenhagen,Copenhagen,DK,Europe,11,1,0,0,0,0,0,0,0,0,0,0,0
4044,DE-CIX Helsinki,DE-CIX Helsinki,Helsinki,FI,Europe,10,1,0,0,0,0,0,0,0,0,0,0,0
4053,sumIX,Sumatra Internet Exchange,Pekanbaru,ID,Asia Pacific,6,1,0,0,0,0,0,0,0,0,0,0,0
4064,ELX-IX,Elche Internet Exchange,Elche,ES,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,REMIX,Reykjavík Metro Internet Exchange,Capital Region,IS,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,DE-CIX Esbjerg,,Esbjerg,DK,Europe,6,1,0,0,0,0,0,0,0,0,0,0,0
4073,BGPHaus,BGPHaus,London,GB,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
4081,N'Djamena IX,N'Djamena IX,N'Djamena,TD,Africa,9,1,0,0,0,0,0,0,0,0,0,0,0
4082,MoeIX SEA,Moe Internet Exchange - Seattle,Seattle,US,North America,17,0,0,0,0,0,0,0,0,0,0,0,0
4085,ADRIA-IX,Udruga means Association/Non-Profit in Croatian,Rijeka,HR,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,Miaowoo Ashburn,Miaowoo Internet Exchange Ashburn,Ashburn,US,North America,4,0,0,0,0,0,0,0,0,0,0,0,0
4095,PeeringDB Example IX,,Example Town,AQ,South America,0,2,0,0,0,0,0,0,0,0,0,0,0
4096,Nephren IX,Nephren Internet Exchange,Hong Kong,HK,Asia Pacific,3,0,0,0,0,0,0,0,0,0,0,0,0
4105,BEE-IX,BEE-IX Internet Exchanges,Lviv,UA,Europe,16,1,0,0,0,0,0,0,0,0,0,0,0
4110,PIT - Ecuador - Quito,PIT Quito,Quito,EC,South America,14,1,0,0,0,0,0,0,0,0,0,0,0
4122,ACIX,Africa Congo Internet eXchange,Kinshasa,CD,Africa,6,2,0,0,0,0,0,0,0,0,0,0,0
4132,SIOUIX,Sioux City Internet eXchange,Sioux City,US,North America,1,1,0,0,0,0,0,0,0,0,0,0,0
4138,KM-IX,Khmelnytskyi Internet Exchange,Khmelnitsky,UA,Europe,6,1,0,0,0,0,0,0,0,0,0,0,0
4148,NMBINX,Nelson Mandela Bay Internet Exchange,Gqeberha,ZA,Africa,12,1,0,0,0,0,0,0,0,0,0,0,0
4151,PIT - Peru - Piura,,Piura,PE,South America,2,0,0,0,0,0,0,0,0,0,0,0,0
4152,PIT - Ecuador - Guayaquil,,Guayaquil,EC,South America,4,0,0,0,0,0,0,0,0,0,0,0,0
4154,NorthIX,,Copenhagen,DK,Europe,11,1,0,0,0,0,0,0,0,0,0,0,0
4159,IX.br (PTT.br) Rio Branco,IX.br (PTT.br) Rio Branco,Rio Branco/AC,BR,South America,11,0,0,0,0,0,0,0,0,0,0,0,0
4161,NXIXP,,ZhongWei,CN,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,France-IX Toulouse,,Toulouse,FR,Europe,13,1,0,0,0,0,0,0,0,0,0,0,0
4164,XSIX VAN,Xentain Solutions Internet Exchange Vancouver,Vancouver,CA,North America,1,0,0,0,0,0,0,0,0,0,0,0,0
4171,SHIXP,,上海市,CN,Asia Pacific,19,0,0,0,0,0,0,0,0,0,0,0,0
4172,Ge-DIX,,Genova,IT,Europe,7,2,0,0,0,0,0,0,0,0,0,0,0
4174,Equinix Jeddah,Equinix Internet Exchange Jeddah,Jeddah,SA,Middle East,5,1,0,0,0,0,0,0,0,0,0,0,0
4175,City-IX Frankfurt,,Frankfurt,DE,Europe,7,3,0,0,0,0,0,0,0,0,0,0,0
4184,ONIX PERU,ONIX NETWORK - Internet Exchange Point,Lima,PE,South America,5,0,0,0,0,0,0,0,0,0,0,0,0
4185,Impart IX,Impart Internet Exchange,Singapore,SG,Asia Pacific,10,2,0,0,0,0,0,0,0,0,0,0,0
4191,Metta-IX,Metta Internet Exchange,Jakarta,ID,Asia Pacific,17,3,0,0,0,0,0,0,0,0,0,0,0
4193,LabIX,Labitat Internet Exchange,Copenhagen,DK,Europe,4,1,0,0,0,0,0,0,0,0,0,0,0
4194,TrustIX,Trust Internet Exchange,Bandung,ID,Asia Pacific,1,3,0,0,0,0,0,0,0,0,0,0,0
4221,JKT-IX Bali,,Denpasar,ID,Asia Pacific,10,0,0,0,0,0,0,0,0,0,0,0,0
4228,TUSIX,Tucson Internet Exchange,Tucson,US,North America,4,1,0,0,0,0,0,0,0,0,0,0,0
4233,Giganet IXN Frankfurt,,Frankfurt,DE,Europe,49,1,0,0,0,0,0,0,0,0,0,0,0
4242,Zero Internet eXchange San Jose,,San Jose,US,North America,15,3,0,0,0,0,0,0,0,0,0,0,0
4245,BGP.Exchange - Lyon,BGP.Exchange - Lyon,Lyon,FR,Europe,28,0,0,0,0,0,0,0,0,0,0,0,0
4257,GPMIX,GPM INTERNET EXCHANGE,Lampung Timur,ID,Asia Pacific,11,2,0,0,0,0,0,0,0,0,0,0,0
4265,Computing ID Internet Exchange,Computing ID Internet Exchange,Mojokerto,ID,Asia Pacific,0,1,0,0,0,0,0,0,0,0,0,0,0
4269,Penang IX,Penang IX powered by DE-CIX,Penang,MY,Asia Pacific,15,1,0,0,0,0,0,0,0,0,0,0,0
4281,STIX.DO,Santiago Internet Exhange,Santiago,DO,North America,30,1,0,0,0,0,0,0,0,0,0,0,0
4282,DD-IX,,Dresden,DE,Europe,12,2,0,0,0,0,0,0,0,0,0,0,0
4292,SONIX Malmo,Sweden Open Network Internet eXchange,Malmö,SE,Europe,8,1,0,0,0,0,0,0,0,0,0,0,0
4293,CGIX-PNR,Point d'Exchange Internet de Pointe-Noire,Pointe-Noire,CG,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,GDL-IX,GDL-IXP,Guadalajara,MX,North America,1,1,0,0,0,0,0,0,0,0,0,0,0
4299,NRIX,NiceRoute Internet Exchanges,Taipei City,TW,Asia Pacific,39,1,0,0,0,0,0,0,0,0,0,0,0
4301,UZ-IX,,Tashkent,UZ,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,MorePeering Los Angeles,,Los Angeles,US,North America,1,4,0,0,0,0,0,0,0,0,0,0,0
4316,Pigeon IX,MoeDove Internet Exchange Point,Kansas,US,North America,22,3,0,0,0,0,0,0,0,0,0,0,0
4322,Barcelona-IX,Barcelona IXP,Barcelona,ES,Europe,26,1,0,0,0,0,0,0,0,0,0,0,0
4323,SON-IX,Süd-Ost Niedersachsen Internet Exchange,Wolfsburg,DE,Europe,10,3,0,0,0,0,0,0,0,0,0,0,0
4326,NaissIX IXP,,Nis,RS,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,GetaFIX Davao,GetaFIX Davao - Philippines,Davao,PH,Asia Pacific,6,2,0,0,0,0,0,0,0,0,0,0,0
4338,JPNAP Sendai/Sapporo,JPNAP Sendai/Sapporo,Sendai/Sapporo,JP,Asia Pacific,6,2,0,0,0,0,0,0,0,0,0,0,0
4339,American IX ★ Massachusetts,Lightboard,Boston Springfield Syracuse Burlington Worcester,US,North America,4,2,0,0,0,0,0,0,0,0,0,0,0
4340,Vermont IX 🍁,Lightboard American IX Vermont,"Burlington White River Junction Hanover, NH Montpelier",US,North America,4,1,0,0,0,0,0,0,0,0,0,0,0
4341,BSCIX,,Dhaka,BD,Asia Pacific,3,1,0,0,0,0,0,0,0,0,0,0,0
4345,OMGNET-SGIX,,新加坡,SG,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,OMGNET-HKIX,,香港,HK,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,PIT - LATAM Interconnect,,Miami,US,North America,5,1,0,0,0,0,0,0,0,0,0,0,0
4352,DartNode IXP - Houston,DartNode IXP,"Houston, Texas",US,North America,0,1,0,0,0,0,0,0,0,0,0,0,0
4353,LIS-IX,Lisbon Internet eXchange,Lisbon,PT,Europe,2,1,0,0,0,0,0,0,0,0,0,0,0
4357,Addix,,Addis Ababa,ET,Africa,3,0,0,0,0,0,0,0,0,0,0,0,0
4358,IXP-MN,,Ulaanbaatar,MN,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,Noord-IX,Noord-IX - We connect the North,Leeuwarden,NL,Europe,3,4,0,0,0,0,0,0,0,0,0,0,0
4366,CM-IX,Central Michigan Internet Exchange,Mount Pleasant,US,North America,5,1,0,0,0,0,0,0,0,0,0,0,0
4367,FIX Berlin,"the Fr(ickel|ee|ei|eundlich) Internet Exchange, Berlin",Berlin,DE,Europe,6,1,0,0,0,0,0,0,0,0,0,0,0
4374,Stelia IX,,London,GB,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,F4IX MCI,F4 Internet Exchange,Kansas City,US,North America,56,1,0,0,0,0,0,0,0,0,0,0,0
4379,HN Internet Exchange (Main),Hyper Group Internet Exchange,North Kansas City,US,North America,28,1,0,0,0,0,0,0,0,0,0,0,0
4380,West Virginia Internet Exchange,West Virginia Internet Exchange,Charleston,US,North America,3,3,0,0,0,0,0,0,0,0,0,0,0
4381,KeFF-IX,Sweden Internet Exchange,"Stockholm, Gothenburg, Malmö, Amsterdam",SE,Europe,10,9,0,0,0,0,0,0,0,0,0,0,0
4384,Giganet IXN Amsterdam,,Amsterdam,NL,Europe,46,2,0,0,0,0,0,0,0,0,0,0,0
4401,TMW-iX,,Frankfurt am Main,DE,Europe,5,5,0,0,0,0,0,0,0,0,0,0,0
4405,IFORTE Xchange,,Jakarta,ID,Asia Pacific,7,3,0,0,0,0,0,0,0,0,0,0,0
4410,Pfcloud IX,,Frankfurt,DE,Europe,1,1,0,0,0,0,0,0,0,0,0,0,0
4414,CSNIX - Hamburg,,Hamburg,DE,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
4415,CSNIX - Kehrsen,,Kehrsen,DE,Europe,2,0,0,0,0,0,0,0,0,0,0,0,0
4416,CSNIX - Gudow,,Gudow,DE,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
4417,CSNIX - Hamburg RemotePeering,,Hamburg,DE,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,Helix-IX,Helix-IX,RIFFA,BH,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,SN-IX,SN-IX - Internet eXchange,Eygelshoven,NL,Europe,1,1,0,0,0,0,0,0,0,0,0,0,0
4431,FlooydIX Kansas,Flooyd Internet Exchange for Kansas,Kansas City,US,North America,1,1,0,0,0,0,0,0,0,0,0,0,0
4432,JAMUANFC-IX,,Jakarta,ID,Asia Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0
4434,INTERLINK IXP,,Jakarta,ID,Asia Pacific,8,0,0,0,0,0,0,0,0,0,0,0,0
4437,BGP.Exchange - Santa Clara,BGP.Exchange - Santa Clara,Santa Clara,US,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,BGP.Exchange - Dallas,BGP.Exchange - Dallas,Dallas,US,North America,23,1,0,0,0,0,0,0,0,0,0,0,0
4440,DataSphere Internet Exchange (Hong Kong),DataSphere Internet Exchange (Hong Kong),Hong Kong,HK,Asia Pacific,28,1,0,0,0,0,0,0,0,0,0,0,0
4447,IX ANDESPARK SAC,ANDESPARK PERU,Lima - Huancayo - Huanuco,PE,South America,6,0,0,0,0,0,0,0,0,0,0,0,0
4448,Japan Community IX,Japan Community IX,Japan,JP,Asia Pacific,32,5,0,0,0,0,0,0,0,0,0,0,0
